Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name,Quantity
CA-2014-143665,27-04-2014,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,3
CA-2014-143665,27-04-2014,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,OFF-LA-10002034,Office Supplies,Labels,Avery 478,8
CA-2012-151680,19-11-2012,TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",2
CA-2014-119564,16-12-2014,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",3
CA-2011-116834,11-10-2011,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11
CA-2011-116834,11-10-2011,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,5
US-2014-124821,26-06-2014,AM-10705,Anne McFarland,Consumer,United States,Seattle,Washington,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",4
CA-2014-138464,09-07-2014,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",3
CA-2014-138464,09-07-2014,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,3
CA-2014-138464,09-07-2014,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,4
CA-2013-116547,10-01-2013,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,4
CA-2013-116547,10-01-2013,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,2
CA-2014-143126,04-12-2014,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2
CA-2014-164364,13-11-2014,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,OFF-LA-10004853,Office Supplies,Labels,Avery 483,2
CA-2014-164364,13-11-2014,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",3
CA-2014-164364,13-11-2014,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,3
CA-2011-102085,04-10-2011,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,OFF-LA-10002475,Office Supplies,Labels,Avery 519,4
CA-2011-169803,06-04-2011,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3
CA-2011-169803,06-04-2011,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,2
CA-2013-110730,24-09-2013,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,2
CA-2011-126683,29-09-2011,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,2
CA-2011-126683,29-09-2011,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",9
CA-2011-135993,28-05-2011,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,TEC-AC-10004877,Technology,Accessories,Imation?30456 USB?Flash Drive?8GB,4
CA-2012-132948,27-03-2012,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,5
CA-2013-155383,18-12-2013,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",3
CA-2014-136007,24-02-2014,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5
CA-2013-105081,26-12-2013,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",5
CA-2013-105473,17-04-2013,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,3
US-2013-119046,03-06-2013,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,3
CA-2011-132787,19-09-2011,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",6
CA-2011-134726,02-11-2011,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",2
CA-2014-121489,22-08-2014,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,6
CA-2014-121489,22-08-2014,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,2
CA-2014-133046,28-07-2014,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,FUR-FU-10001940,Furniture,Furnishings,Staples,3
CA-2014-133046,28-07-2014,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",4
CA-2014-133046,28-07-2014,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,2
CA-2014-133046,28-07-2014,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,5
CA-2014-140151,24-03-2014,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,2
CA-2014-140151,24-03-2014,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,3
CA-2014-140151,24-03-2014,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,4
CA-2014-142391,25-09-2014,PB-19150,Philip Brown,Consumer,United States,Seattle,Washington,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,10
CA-2014-148145,19-03-2014,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,4
CA-2012-127824,18-10-2012,JC-15775,John Castell,Consumer,United States,Seattle,Washington,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,3
CA-2012-127824,18-10-2012,JC-15775,John Castell,Consumer,United States,Seattle,Washington,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,3
CA-2013-126858,20-11-2013,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,2
CA-2014-156958,06-12-2014,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,5
CA-2011-128524,11-11-2011,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,1
CA-2011-128524,11-11-2011,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,7
CA-2011-111962,29-09-2011,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,5
CA-2011-104269,01-03-2011,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2
CA-2013-113817,08-11-2013,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,2
CA-2012-109638,15-12-2012,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,3
CA-2014-131954,22-01-2014,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,6
CA-2014-131954,22-01-2014,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,4
CA-2014-131954,22-01-2014,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,5
CA-2014-127285,31-10-2014,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",3
CA-2014-127285,31-10-2014,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,2
CA-2014-142622,31-10-2014,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,2
CA-2014-142622,31-10-2014,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,8
CA-2012-142419,11-07-2012,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",3
US-2011-141257,08-06-2011,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",3
CA-2012-148635,25-07-2012,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2
CA-2011-131310,12-07-2011,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",4
CA-2011-131310,12-07-2011,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,4
CA-2014-138464,09-07-2014,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,3
CA-2011-135993,28-05-2011,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,6
CA-2014-136007,24-02-2014,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,5
CA-2012-162607,12-05-2012,RO-19780,Rose O'Brian,Consumer,United States,Seattle,Washington,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3
CA-2013-105081,26-12-2013,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,3
US-2013-119046,03-06-2013,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12
US-2013-119046,03-06-2013,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3
CA-2011-134726,02-11-2011,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,1
CA-2013-151498,22-04-2013,DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,5
CA-2014-121489,22-08-2014,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",6
CA-2013-149916,23-12-2013,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,4
CA-2013-149916,23-12-2013,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,1
CA-2013-167983,22-08-2013,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,10
CA-2013-159009,24-09-2013,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4
CA-2013-159009,24-09-2013,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,3
CA-2012-127824,18-10-2012,JC-15775,John Castell,Consumer,United States,Seattle,Washington,TEC-PH-10004094,Technology,Phones,Motorola L703CM,2
CA-2014-156958,06-12-2014,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,5
CA-2014-156958,06-12-2014,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,3
CA-2014-156958,06-12-2014,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,6
CA-2014-156958,06-12-2014,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,2
CA-2011-128524,11-11-2011,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2
CA-2011-111962,29-09-2011,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2
US-2013-158680,02-07-2013,NZ-18565,Nick Zandusky,Home Office,United States,Seattle,Washington,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1
CA-2013-161389,06-12-2013,IM-15070,Irene Maddox,Consumer,United States,Seattle,Washington,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,3
CA-2011-127131,24-11-2011,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,7
CA-2012-119907,01-12-2012,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,2
CA-2013-126809,10-04-2013,EB-13750,Edward Becker,Corporate,United States,Seattle,Washington,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",9
CA-2012-138002,06-09-2012,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2
US-2014-110604,16-05-2014,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,2
US-2014-110604,16-05-2014,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1
CA-2013-159730,18-09-2013,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,2
CA-2013-159730,18-09-2013,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,TEC-PH-10002085,Technology,Phones,Clarity 53712,2
CA-2011-166471,09-08-2011,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,4
CA-2011-166471,09-08-2011,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,2
CA-2011-169726,09-08-2011,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,7
CA-2011-103940,17-09-2011,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,5
CA-2014-133823,12-05-2014,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",2
CA-2014-134565,12-06-2014,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6
CA-2014-134565,12-06-2014,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,5
CA-2012-154970,05-01-2012,SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,1
CA-2013-124793,15-03-2013,MM-18280,Muhammed MacIntyre,Corporate,United States,Seattle,Washington,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",2
CA-2014-122490,14-11-2014,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,6
CA-2014-122490,14-11-2014,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,11
CA-2011-156587,07-03-2011,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",1
CA-2014-158071,11-06-2014,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB?Headset?-?headset?- Full size, Binaural",3
CA-2013-142405,12-06-2013,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,14
CA-2013-103107,05-07-2013,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,3
CA-2013-103107,05-07-2013,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,3
CA-2014-119809,19-08-2014,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,9
CA-2014-139080,24-01-2014,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,5
CA-2014-139080,24-01-2014,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,6
US-2014-107888,17-11-2014,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces?Headset,3
CA-2011-103660,25-08-2011,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,7
CA-2013-128811,13-09-2013,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,4
CA-2013-140249,28-09-2013,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2
CA-2011-143168,18-10-2011,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1
CA-2014-118122,18-11-2014,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2
US-2013-166660,30-01-2013,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,4
CA-2013-118899,23-03-2013,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",7
CA-2014-104850,14-06-2014,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",4
CA-2012-149083,25-09-2012,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,4
CA-2014-152310,13-08-2014,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,8
CA-2014-152310,13-08-2014,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6
US-2014-168802,04-11-2014,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,4
CA-2014-111388,03-09-2014,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",3
CA-2011-104563,07-03-2011,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,6
CA-2011-104563,07-03-2011,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",2
CA-2012-110457,02-03-2012,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,3
CA-2013-163755,05-11-2013,AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,FUR-FU-10003394,Furniture,Furnishings,Tenex "The Solids" Textured Chair Mats,3
US-2012-126214,21-12-2012,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,13
US-2012-126214,21-12-2012,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,1
CA-2012-112116,16-03-2012,JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,2
CA-2012-114237,13-03-2012,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",2
CA-2012-138002,06-09-2012,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,FUR-FU-10004748,Furniture,Furnishings,Howard Miller 16" Diameter Gallery Wall Clock,3
CA-2014-129805,29-12-2014,HM-14860,Harry Marie,Corporate,United States,Seattle,Washington,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2
US-2014-110604,16-05-2014,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,2
US-2014-140907,11-12-2014,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,3
CA-2014-166198,22-04-2014,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",1
CA-2014-166198,22-04-2014,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,3
CA-2011-103940,17-09-2011,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,FUR-FU-10004671,Furniture,Furnishings,Executive Impressions 12" Wall Clock,2
CA-2014-134565,12-06-2014,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,3
CA-2011-111192,30-07-2011,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,FUR-BO-10002916,Furniture,Bookcases,Rush Hierlooms Collection 1" Thick Stackable Bookcases,8
CA-2014-134152,28-05-2014,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,6
CA-2014-132262,22-09-2014,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,2
CA-2014-132262,22-09-2014,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,2
CA-2013-142405,12-06-2013,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,3
